ID,CELL_ID,AXIS_ORDINATE_ID
33474,3475664_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0080
33475,3369341_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0130
33476,3370042_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0010
33477,3366012_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0100
33478,3366452_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_2_0040
33479,3366653_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0140
33480,3422274_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0012
33481,3364343_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0150
33482,3475594_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0120
33483,3364623_REF,FINREP_REF_F_44_01_REF_FINREP 3_0_1_0010
33484,3371153_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0016
33485,3387199_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0010
33486,3370695_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_2_0010
33487,3385664_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0220
33488,3370470_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0030
33489,3364778_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0150
33490,3385999_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0070
33491,3371082_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0040
33492,3389246_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0009
33493,3413239_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0100
33494,3413375_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0100
33495,3369394_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0120
33496,3412983_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0040
33497,3413904_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0016
33498,3371146_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0016
33499,3369355_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0060
33500,3364772_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0010
33501,3413760_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0170
33502,3170451_REF,FINREP_REF_F_13_02_1_b_REF_FINREP 2_9_2_0009
33503,3475580_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0180
33504,3475581_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0120
33505,3413233_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0040
33506,3422261_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0012
33507,3416764_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_1_0050
33508,3366129_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33509,3366007_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0100
33510,3389253_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0094
33511,3370551_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0011
33512,3365249_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0050
33513,3369132_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0020
33514,3369468_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_1_0020
33515,3386251_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0090
33516,3385456_REF,FINREP_REF_F_20_02_REF_FINREP 3_0_2_0160
33517,3370976_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0090
33518,3387321_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_2_0030
33519,3364922_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0010
33520,3170504_REF,FINREP_REF_F_13_03_1_a_REF_FINREP 2_9_2_0030
33521,3170530_REF,FINREP_REF_F_13_03_1_b_REF_FINREP 2_9_2_0050
33522,3385901_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0010
33523,3366214_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0122
33524,3365161_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0380
33525,3475515_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0070
33526,3364601_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_1_0020
33527,3422271_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0170
33528,3366194_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0123
33529,3366227_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0057
33530,3370788_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029
33531,3369215_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0130
33532,3371140_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0120
33533,3385965_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0260
33534,3364852_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0270
33535,3385812_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0070
33536,3412529_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
33537,3385929_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0020
33538,3413858_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0005
33539,3412593_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_1_0010
33540,3370887_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0130
33541,3365895_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0050
33542,3385620_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_1_0020
33543,3422292_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0140
33544,3370499_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006
33545,3413793_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_1_0022
33546,3475660_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0505
33547,3365459_REF,FINREP_REF_F_01_02_REF_FINREP 3_0_2_0061
33548,3413347_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0090
33549,3416720_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0037
33550,3389276_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0182
33551,3364422_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0039
33552,3413631_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0040
33553,3422216_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0100
33554,3365261_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0060
33555,3413104_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0100
33556,3364995_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0510
33557,3369158_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0030
33558,3365223_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0040
33559,3364586_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_2_0070
33560,3366257_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0123
33561,3364895_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0340
33562,3364791_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0020
33563,3386260_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0039
33564,3170470_REF,FINREP_REF_F_13_02_1_b_REF_FINREP 2_9_3_0040
33565,3364219_REF,FINREP_REF_F_04_01_REF_FINREP 3_0_2_0180
33566,3413136_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0020
33567,3365844_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_1_0020
33568,3364261_REF,FINREP_REF_F_09_02_REF_FINREP 3_0_2_0210
33569,3475562_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0110
33570,3364618_REF,FINREP_REF_F_44_01_REF_FINREP 3_0_2_0050
33571,3412142_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0150
33572,3366580_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0009
33573,3364379_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0040
33574,3369220_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0180
33575,3413782_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0010
33576,3369057_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
33577,3413624_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0009
33578,3386014_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0050
33579,3475560_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0240
33580,3475913_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_1_0009
33581,3413939_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_1_0010
33582,3365443_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_1_0010
33583,3413390_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0140
33584,3412530_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_2_0240
33585,3385999_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0050
33586,3385737_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0040
33587,3370966_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0022
33588,3422327_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0026
33589,3370011_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0009
33590,3370644_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0030
33591,3365255_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0050
33592,3366281_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0080
33593,3389244_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0040
33594,3369390_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0119
33595,3365402_REF,FINREP_REF_F_17_03_REF_FINREP 3_0_2_0370
33596,3413060_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0080
33597,3365937_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0040
33598,3385776_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0260
33599,3370013_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0190
33600,3370794_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029
33601,3369208_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0060
33602,3416648_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0160
33603,3371169_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0025
33604,3369479_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_1_0040
33605,3364825_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0009
33606,3370879_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0050
33607,3369442_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0140
33608,3412139_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0120
33609,3389291_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0009
33610,3413270_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0080
33611,3366459_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_1_0010
33612,3371098_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0030
33613,3413225_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0100
33614,3413369_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0100
33615,3413035_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0160
33616,3364605_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_1_0019
33617,3385874_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0170
33618,3389371_REF,FINREP_REF_F_30_02_REF_FINREP 3_0_2_0070
33619,3422196_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0022
33620,3412629_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0090
33621,3364603_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_2_0069
33622,3365240_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0330
33623,3387185_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0010
33624,3387210_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0237
33625,3366158_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0051
33626,3366103_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_3_0030
33627,3385900_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0160
33628,3386052_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_2_0083
33629,3364582_REF,FINREP_REF_F_22_02_REF_FINREP 3_0_2_0150
33630,3365852_REF,FINREP_REF_F_11_03_REF_FINREP 3_0_3_0030
33631,3366135_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33632,3370517_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0008
33633,3370985_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0025
33634,3369383_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0130
33635,3364487_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33636,3413824_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0050
33637,3364769_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0130
33638,3475514_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0100
33639,3365757_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_1_0010
33640,3366682_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_2_0009
33641,3366177_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0030
33642,3366619_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0030
33643,3385897_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0010
33644,3385813_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0100
33645,3369279_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0080
33646,3364464_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0020
33647,3370063_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0020
33648,3385653_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0010
33649,3366251_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0101
33650,3366213_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0121
33651,3419727_REF,FINREP_REF_F_42_00_REF_FINREP 3_0_1_0020
33652,3364327_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0060
33653,3385696_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0270
33654,3370027_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0070
33655,3369425_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0130
33656,3371032_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0030
33657,3416736_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_1_0031
33658,3413302_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0040
33659,3365898_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0010
33660,3364857_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0020
33661,3364787_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0160
33662,3419260_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
33663,3364276_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0080
33664,3413451_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0080
33665,3386008_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0050
33666,3369902_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_1_0040
33667,3170461_REF,FINREP_REF_F_13_02_1_b_REF_FINREP 2_9_3_0020
33668,3369080_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
33669,3365866_REF,FINREP_REF_F_11_03_REF_FINREP 3_0_2_0020
33670,3364797_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0180
33671,3369182_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0050
33672,3364884_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0320
33673,3370485_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006
33674,3413248_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0050
33675,3365996_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050
33676,3413943_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_2_0085
33677,3370857_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0010
33678,3386206_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0069
33679,3475917_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_1_0030
33680,3369885_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_1_0020
33681,3413350_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0080
33682,3385935_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0020
33683,3412535_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
33684,3371173_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0030
33685,3475655_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0050
33686,3369144_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0030
33687,3366189_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0102
33688,3365912_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0010
33689,3369106_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0010
33690,3476432_REF,FINREP_REF_F_40_01_REF_FINREP 3_0_1_0090
33691,3412520_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
33692,3385920_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0020
33693,3413345_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0080
33694,3412647_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0130
33695,3369890_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_1_0020
33696,3413106_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0110
33697,3386213_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0069
33698,3386174_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0130
33699,3365983_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050
33700,3387395_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0099
33701,3370490_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006
33702,3475669_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0505
33703,3365272_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0440
33704,3369197_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0050
33705,3385629_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_1_0020
33706,3365873_REF,FINREP_REF_F_11_03_REF_FINREP 3_0_2_0020
33707,3414793_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_2_0426
33708,3413385_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0090
33709,3413651_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_2_0180
33710,3365268_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0060
33711,3369113_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0010
33712,3389364_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_1_0009
33713,3365907_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0010
33714,3366435_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_2_0031
33715,3364956_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0440
33716,3369239_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0160
33717,3385746_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0230
33718,3369151_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0030
33719,3370598_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0170
33720,3369105_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0080
33721,3366488_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0205
33722,3369430_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0130
33723,3422287_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0090
33724,3386269_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0039
33725,3419732_REF,FINREP_REF_F_42_00_REF_FINREP 3_0_1_0020
33726,3416743_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0010
33727,3387410_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_3_0020
33728,3414788_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_1_0010
33729,3369863_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_1_0050
33730,3364884_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0040
33731,3366589_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0009
33732,3369962_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0200
33733,3476446_REF,FINREP_REF_F_42_00_REF_FINREP 3_0_2_0075
33734,3369095_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
33735,3369099_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0010
33736,3369911_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_2_0030
33737,3364263_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0080
33738,3413444_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0080
33739,3413815_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0150
33740,3419275_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
33741,3365090_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_2_0030
33742,3412141_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0010
33743,3370818_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0009
33744,3412656_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0080
33745,3413317_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0040
33746,3413352_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0140
33747,3366556_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_1_0030
33748,3370380_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_2_0131
33749,3412566_REF,FINREP_REF_F_42_00_REF_FINREP 3_0_2_0070
33750,3413721_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_1_0010
33751,3369797_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_2_0010
33752,3386189_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0270
33753,3386035_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0060
33754,3387190_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0010
33755,3369976_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0007
33756,3422183_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0022
33757,3385861_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0080
33758,3364565_REF,FINREP_REF_F_16_06_REF_FINREP 3_0_1_0010
33759,3370921_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0160
33760,3413230_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0100
33761,3364527_REF,FINREP_REF_F_16_02_REF_FINREP 3_0_1_0010
33762,3413158_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0050
33763,3389284_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0009
33764,3386241_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0009
33765,3365761_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_2_0141
33766,3475588_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0120
33767,3366162_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0030
33768,3369397_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0060
33769,3370059_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0130
33770,3422268_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0012
33771,3413477_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0020
33772,3366519_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0206
33773,3366763_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_2_0010
33774,3364739_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0030
33775,3365402_REF,FINREP_REF_F_17_03_REF_FINREP 3_0_1_0010
33776,3364492_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33777,3413781_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_1_0021
33778,3370990_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0025
33779,3366120_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33780,3412115_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0070
33781,3412621_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0010
33782,3422159_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0010
33783,3370558_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0011
33784,3365240_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0050
33785,3370004_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0009
33786,3422332_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0026
33787,3370656_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0110
33788,3422236_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0060
33789,3365665_REF,FINREP_REF_F_17_01_REF_FINREP 3_0_2_0040
33790,3387328_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_2_0030
33791,3385908_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0010
33792,3413639_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_1_0009
33793,3413116_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0006
33794,3386057_REF,FINREP_REF_F_20_02_REF_FINREP 3_0_1_0020
33795,3365463_REF,FINREP_REF_F_01_02_REF_FINREP 3_0_2_0065
33796,3364253_REF,FINREP_REF_F_09_02_REF_FINREP 3_0_2_0130
33797,3387186_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0080
33798,3385517_REF,FINREP_REF_F_30_02_REF_FINREP 3_0_1_0020
33799,3370781_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029
33800,3412611_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_2_0170
33801,3364254_REF,FINREP_REF_F_09_02_REF_FINREP 3_0_1_0010
33802,3413075_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0080
33803,3369385_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0119
33804,3365439_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_2_0250
33805,3366024_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0100
33806,3364473_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
33807,3365066_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_2_0040
33808,3370031_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0110
33809,3364475_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0060
33810,3370528_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0008
33811,3365099_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_1_0010
33812,3364715_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0040
33813,3369435_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0020
