ID,CELL_ID,AXIS_ORDINATE_ID
88811,3475504_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0220
88812,3412119_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0010
88813,3366254_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0104
88814,3366012_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0400
88815,3366207_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0050
88816,3369415_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0030
88817,3371047_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0030
88818,3366245_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0070
88819,3369356_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0070
88820,3371040_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0110
88821,3366216_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0124
88822,3475502_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0099
88823,3386180_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0190
88824,3416605_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0010
88825,3413171_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0060
88826,3366069_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_2_0030
88827,3386221_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0009
88828,3413691_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_1_0009
88829,3412141_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0140
88830,3413812_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0120
88831,3387238_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0171
88832,3413086_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0100
88833,3369098_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0010
88834,3413041_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0030
88835,3387280_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_2_0010
88836,3365952_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0150
88837,3370667_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0220
88838,3389240_REF,FINREP_REF_F_08_02_REF_FINREP 3_0_1_0009
88839,3365700_REF,FINREP_REF_F_17_01_REF_FINREP 3_0_1_0010
88840,3389327_REF,FINREP_REF_F_20_02_REF_FINREP 3_0_2_0215
88841,3365334_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0430
88842,3364883_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0030
88843,3369437_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0140
88844,3366586_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0150
88845,3386160_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0250
88846,3366623_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0070
88847,3365879_REF,FINREP_REF_F_11_03_REF_FINREP 3_0_2_0030
88848,3413659_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_1_0009
88849,3369420_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0080
88850,3386007_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0150
88851,3475647_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0020
88852,3369327_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0090
88853,3365475_REF,FINREP_REF_F_01_02_REF_FINREP 3_0_1_0010
88854,3413483_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0080
88855,3416916_REF,FINREP_REF_F_16_08_REF_FINREP 3_0_2_0010
88856,3385966_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0270
88857,3369483_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_2_0010
88858,3365025_REF,FINREP_REF_F_16_05_REF_FINREP 3_0_1_0010
88859,3365942_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0040
88860,3385532_REF,FINREP_REF_F_30_02_REF_FINREP 3_0_2_0120
88861,3365333_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0090
88862,3371107_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0011
88863,3370631_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0030
88864,3370998_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0320
88865,3370559_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0160
88866,3412520_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_2_0140
88867,3364741_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0009
88868,3370028_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0080
88869,3365184_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0020
88870,3413488_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0090
88871,3364365_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0149
88872,3385742_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0040
88873,3416630_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0175
88874,3413632_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0050
88875,3385804_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0060
88876,3422163_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0050
88877,3366160_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0053
88878,3369490_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_1_0060
88879,3365326_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0090
88880,3364212_REF,FINREP_REF_F_04_01_REF_FINREP 3_0_2_0110
88881,3387350_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_2_0050
88882,3413216_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0090
88883,3365957_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0040
88884,3365080_REF,FINREP_REF_F_20_06_REF_FINREP 3_0_1_0010
88885,3364844_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0260
88886,3365460_REF,FINREP_REF_F_01_02_REF_FINREP 3_0_1_0010
88887,3365087_REF,FINREP_REF_F_20_06_REF_FINREP 3_0_2_0130
88888,3475569_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0070
88889,3387401_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0182
88890,3413596_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0009
88891,3413789_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0080
88892,3386163_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0009
88893,3369149_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0100
88894,3365104_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_2_0170
88895,3416898_REF,FINREP_REF_F_16_08_REF_FINREP 3_0_3_0050
88896,3365191_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0020
88897,3365990_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0080
88898,3416625_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0175
88899,3476337_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0075
88900,3371174_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0040
88901,3389313_REF,FINREP_REF_F_20_02_REF_FINREP 3_0_2_0120
88902,3370857_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0140
88903,3370624_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0030
88904,3422347_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0026
88905,3371112_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0011
88906,3347309_REF,FINREP_REF_F_00_01_REF_FINREP 3_0_1_0010
88907,3413450_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0080
88908,3365764_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_2_0144
88909,3412591_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_2_0230
88910,3364368_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0170
88911,3364787_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0030
88912,3413156_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0045
88913,3386234_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0009
88914,3366596_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0019
88915,3370063_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0170
88916,3366475_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0204
88917,3371161_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0320
88918,3371098_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0011
88919,3386040_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0060
88920,3416751_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0060
88921,3366149_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0104
88922,3413638_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_2_0050
88923,3412134_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0010
88924,3422190_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0080
88925,3413945_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_1_0010
88926,3364660_REF,FINREP_REF_F_04_06_REF_FINREP 3_0_2_0050
88927,3369384_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0140
88928,3366104_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_3_0040
88929,3385944_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0060
88930,3365255_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0480
88931,3370780_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0070
88932,3170498_REF,FINREP_REF_F_13_03_1_a_REF_FINREP 2_9_2_0020
88933,3389324_REF,FINREP_REF_F_20_02_REF_FINREP 3_0_1_0009
88934,3422321_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0040
88935,3413070_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0130
88936,3366250_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0070
88937,3369810_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_2_0020
88938,3365838_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_1_0020
88939,3371052_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0030
88940,3422239_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0090
88941,3366212_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0050
88942,3475667_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0090
88943,3364763_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0120
88944,3364720_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0050
88945,3370004_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0100
88946,3365055_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_1_0020
88947,3369930_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0003
88948,3365172_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0010
88949,3412604_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_1_0020
88950,3369209_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0060
88951,3371008_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0029
88952,3365013_REF,FINREP_REF_F_16_05_REF_FINREP 3_0_2_0030
88953,3371006_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0080
88954,3369122_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0040
88955,3386120_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0008
88956,3389243_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0030
88957,3365006_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0530
88958,3385993_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0040
88959,3170526_REF,FINREP_REF_F_13_03_1_b_REF_FINREP 2_9_2_0040
88960,3413681_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0105
88961,3385771_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0210
88962,3365930_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0030
88963,3364353_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0250
88964,3371048_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0190
88965,3369510_REF,FINREP_REF_F_40_01_REF_FINREP 3_0_1_0130
88966,3387378_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_2_0060
88967,3365018_REF,FINREP_REF_F_16_05_REF_FINREP 3_0_1_0020
88968,3412511_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_2_0040
88969,3385990_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0240
88970,3369803_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_1_0009
88971,3413375_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0180
88972,3386180_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0039
88973,3385731_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0090
88974,3387267_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_3_0060
88975,3413779_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0170
88976,3170448_REF,FINREP_REF_F_13_02_1_b_REF_FINREP 2_9_2_0009
88977,3422328_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0020
88978,3422278_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0012
88979,3366687_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_2_0009
88980,3366172_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0030
88981,3385892_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0010
88982,3366130_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
88983,3370512_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0008
88984,3370980_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0025
88985,3369991_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0230
88986,3364482_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
88987,3389343_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_2_0120
88988,3366002_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050
88989,3422193_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_1_0022
88990,3475512_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0300
88991,3413182_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0100
88992,3387366_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_3_0030
88993,3365961_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0020
88994,3387180_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0010
88995,3386025_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0060
88996,3366618_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0029
88997,3413637_REF,FINREP_REF_F_16_01_REF_FINREP 3_0_2_0040
88998,3369447_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0140
88999,3389294_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_1_0009
89000,3413736_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0130
89001,3416754_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_1_0041
89002,3370078_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
89003,3371049_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0210
89004,3413937_REF,FINREP_REF_F_45_02_REF_FINREP 3_0_2_0050
89005,3371047_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0180
89006,3365280_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0520
89007,3366483_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0206
89008,3387268_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_3_0070
89009,3365343_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0090
89010,3413065_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0080
89011,3366766_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_2_0049
89012,3370791_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029
89013,3370960_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0250
89014,3370014_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0009
89015,3366007_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_2_0350
89016,3364979_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0030
89017,3370548_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0011
89018,3370641_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0030
89019,3365250_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0050
89020,3386246_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0300
89021,3366080_REF,FINREP_REF_F_12_02_REF_FINREP 3_0_3_0100
89022,3387339_REF,FINREP_REF_F_05_01_REF_FINREP 3_0_3_0090
89023,3413897_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0016
89024,3365383_REF,FINREP_REF_F_17_03_REF_FINREP 3_0_2_0200
89025,3170529_REF,FINREP_REF_F_13_03_1_b_REF_FINREP 2_9_2_0050
89026,3385732_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0040
89027,3370963_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0022
89028,3422265_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0110
89029,3364635_REF,FINREP_REF_F_44_02_REF_FINREP 3_0_2_0110
89030,3416739_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0037
89031,3369103_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0010
89032,3385758_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0050
89033,3365278_REF,FINREP_REF_F_12_00_REF_FINREP 3_0_1_0060
89034,3369459_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_1_0010
89035,3416897_REF,FINREP_REF_F_16_08_REF_FINREP 3_0_3_0040
89036,3366147_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0102
89037,3413694_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0100
89038,3370858_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0150
89039,3369141_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0030
89040,3385599_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_2_0280
89041,3365035_REF,FINREP_REF_F_16_05_REF_FINREP 3_0_2_0140
89042,3366425_REF,FINREP_REF_F_41_01_REF_FINREP 3_0_2_0031
89043,3369058_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_2_0080
89044,3365993_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050
89045,3370852_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0010
89046,3386203_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0069
89047,3366512_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0205
89048,3419276_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_2_0282
89049,3413355_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0080
89050,3385930_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0020
89051,3412530_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
89052,3364229_REF,FINREP_REF_F_09_02_REF_FINREP 3_0_2_0120
89053,3366475_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0010
89054,3413286_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_2_0050
89055,3369922_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0060
89056,3369187_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0050
89057,3413280_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0020
89058,3364881_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0320
89059,3365913_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0009
89060,3370480_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006
89061,3413857_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_2_0190
89062,3370816_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0040
89063,3364273_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0080
89064,3413454_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0080
89065,3413097_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0100
89066,3369907_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_1_0040
89067,3370631_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0180
89068,3386041_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0210
89069,3369085_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
89070,3170514_REF,FINREP_REF_F_13_03_1_b_REF_FINREP 2_9_2_0039
89071,3413307_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0040
89072,3364899_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0020
89073,3419265_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
89074,3364322_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0060
89075,3364367_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0160
89076,3369420_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0130
89077,3371037_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0030
89078,3170460_REF,FINREP_REF_F_13_02_1_b_REF_FINREP 2_9_2_0039
89079,3386001_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0090
89080,3364743_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_1_0020
89081,3386219_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_3_0300
89082,3369426_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0140
89083,3416761_REF,FINREP_REF_F_13_01_REF_FINREP 3_0_2_0035
89084,3413203_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0120
89085,3364461_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0020
89086,3370066_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0020
89087,3385656_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0010
89088,3365996_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_3_0140
89089,3419270_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
89090,3412144_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0010
89091,3386016_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0230
89092,3413312_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0040
89093,3370668_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0230
89094,3387231_REF,FINREP_REF_F_20_01_REF_FINREP 3_0_2_0093
89095,3369090_REF,FINREP_REF_F_01_03_REF_FINREP 3_0_1_0010
89096,3386018_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0050
89097,3370851_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0080
89098,3364266_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0080
89099,3413441_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_1_0080
89100,3369269_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0080
89101,3365061_REF,FINREP_REF_F_41_02_REF_FINREP 3_0_2_0070
89102,3371066_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_2_0060
89103,3364751_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0100
89104,3369866_REF,FINREP_REF_F_31_01_REF_FINREP 3_0_1_0050
89105,3370694_REF,FINREP_REF_F_31_02_REF_FINREP 3_0_1_0050
89106,3365848_REF,FINREP_REF_F_09_01_REF_FINREP 3_0_1_0020
89107,3364570_REF,FINREP_REF_F_22_02_REF_FINREP 3_0_2_0030
89108,3413217_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0070
89109,3364430_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0070
89110,3365406_REF,FINREP_REF_F_01_01_REF_FINREP 3_0_2_0020
89111,3369940_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0003
89112,3364204_REF,FINREP_REF_F_04_01_REF_FINREP 3_0_2_0030
89113,3365902_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0010
89114,3364953_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0440
89115,3422175_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0170
89116,3389360_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_2_0260
89117,3364695_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0010
89118,3369154_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0030
89119,3370462_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0231
89120,3369116_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0010
89121,3413108_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0100
89122,3366268_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_2_0056
89123,3389361_REF,FINREP_REF_F_20_03_REF_FINREP 3_0_1_0009
89124,3386049_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_3_0290
89125,3369481_REF,FINREP_REF_F_43_00_REF_FINREP 3_0_2_0060
89126,3413456_REF,FINREP_REF_F_04_09_REF_FINREP 3_0_2_0140
89127,3370495_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0006
89128,3385549_REF,FINREP_REF_F_03_00_REF_FINREP 3_0_2_0160
89129,3369192_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0050
89130,3369272_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0070
89131,3364538_REF,FINREP_REF_F_16_03_REF_FINREP 3_0_2_0100
89132,3412525_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_1_0010
89133,3414000_REF,FINREP_REF_F_02_00_REF_FINREP 3_0_2_0650
89134,3385925_REF,FINREP_REF_F_07_02_REF_FINREP 3_0_2_0020
89135,3413340_REF,FINREP_REF_F_04_10_REF_FINREP 3_0_1_0080
89136,3416633_REF,FINREP_REF_F_06_01_REF_FINREP 3_0_2_0020
89137,3370847_REF,FINREP_REF_F_10_00_REF_FINREP 3_0_1_0010
89138,3386216_REF,FINREP_REF_F_07_01_REF_FINREP 3_0_2_0069
89139,3370067_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_2_0210
89140,3365986_REF,FINREP_REF_F_11_04_REF_FINREP 3_0_2_0050
89141,3385512_REF,FINREP_REF_F_30_02_REF_FINREP 3_0_1_0020
89142,3370784_REF,FINREP_REF_F_11_02_REF_FINREP 3_0_1_0029
89143,3364251_REF,FINREP_REF_F_09_02_REF_FINREP 3_0_1_0010
89144,3413070_REF,FINREP_REF_F_04_08_REF_FINREP 3_0_1_0080
89145,3369380_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_1_0119
89146,3366483_REF,FINREP_REF_F_14_00_REF_FINREP 3_0_1_0020
89147,3369134_REF,FINREP_REF_F_46_00_REF_FINREP 3_0_2_0160
89148,3364877_REF,FINREP_REF_F_11_01_REF_FINREP 3_0_2_0310
89149,3419273_REF,FINREP_REF_F_22_01_REF_FINREP 3_0_2_0255
89150,3422196_REF,FINREP_REF_F_20_04_REF_FINREP 3_0_2_0140
