ID,CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
2821,CellSourceRow,CellSourceRow__id__0,id,,,,,,,,,,,,
2822,CellSourceRow,CellSourceRow__contribution_type__0,contribution_type,,,,,,,,,,,,
2823,CellSourceRow,CellSourceRow__contributed_value__0,contributed_value,,,,,,,,,,,,
2824,LineageSummaryCache,LineageSummaryCache__id__0,id,,,,,,,,,,,,
2825,LineageSummaryCache,LineageSummaryCache__avg_chain_length__0,avg_chain_length,,,,,,,,,,,,
2826,LineageSummaryCache,LineageSummaryCache__generated_at__0,generated_at,,,,,,,,,,,,
2827,LineageSummaryCache,LineageSummaryCache__is_stale__0,is_stale,,,,,,,,,,,,
2828,Task,Task__id__0,id,,,,,,,,,,,,
2829,Task,Task__invisible__0,invisible,,,,,,,,,,,,
2830,Task,Task__name__0,name,,,,,,,,,,,,
2831,ExclusiveGateway,ExclusiveGateway__id__0,id,,,,,,,,,,,,
2832,ExclusiveGateway,ExclusiveGateway__invisible__0,invisible,,,,,,,,,,,,
2833,ExclusiveGateway,ExclusiveGateway__name__0,name,,,,,,,,,,,,
2834,InclusiveGateway,InclusiveGateway__id__0,id,,,,,,,,,,,,
2835,InclusiveGateway,InclusiveGateway__invisible__0,invisible,,,,,,,,,,,,
2836,InclusiveGateway,InclusiveGateway__name__0,name,,,,,,,,,,,,
2837,ParallelGateway,ParallelGateway__id__0,id,,,,,,,,,,,,
2838,ParallelGateway,ParallelGateway__invisible__0,invisible,,,,,,,,,,,,
2839,ParallelGateway,ParallelGateway__name__0,name,,,,,,,,,,,,
2840,SequenceFlow,SequenceFlow__id__0,id,,,,,,,,,,,,
2841,SequenceFlow,SequenceFlow__invisible__0,invisible,,,,,,,,,,,,
2842,SequenceFlow,SequenceFlow__name__0,name,,,,,,,,,,,,
2843,DataConstraint,DataConstraint__id__0,id,,,,,,,,,,,,
2844,DataConstraint,DataConstraint__attr1_reference__0,attr1_reference,,,,,,,,,,,,
2845,DataConstraint,DataConstraint__comparison__0,comparison,,,,,,,,,,,,
2846,DataConstraint,DataConstraint__member_reference__0,member_reference,,,,,,,,,,,,
2847,DataConstraint,DataConstraint__value__0,value,,,,,,,,,,,,
2848,Scenario,Scenario__name__0,name,,,,,,,,,,,,
2849,Scenario,Scenario__invisible__0,invisible,,,,,,,,,,,,
2850,ServiceTask,ServiceTask__id__0,id,,,,,,,,,,,,
2851,ServiceTask,ServiceTask__invisible__0,invisible,,,,,,,,,,,,
2852,ServiceTask,ServiceTask__name__0,name,,,,,,,,,,,,
2853,ServiceTask,ServiceTask__enriched_attribute_reference__0,enriched_attribute_reference,,,,,,,,,,,,
2854,ServiceTask,ServiceTask__second_attribute_reference__0,second_attribute_reference,,,,,,,,,,,,
2855,ServiceTask,ServiceTask__entity_creation_task__0,entity_creation_task,,,,,,,,,,,,
2856,ServiceTaskScenario,ServiceTaskScenario__id__0,id,,,,,,,,,,,,
2857,SelectionLayer,SelectionLayer__name__0,name,,,,,,,,,,,,
2858,SelectionLayer,SelectionLayer__invisible__0,invisible,,,,,,,,,,,,
2859,SelectionLayer,SelectionLayer__generated_entity_reference__0,generated_entity_reference,,,,,,,,,,,,
2860,ScriptTask,ScriptTask__id__0,id,,,,,,,,,,,,
2861,ScriptTask,ScriptTask__invisible__0,invisible,,,,,,,,,,,,
2862,ScriptTask,ScriptTask__name__0,name,,,,,,,,,,,,
2863,ScriptTask,ScriptTask__output_layer_reference__0,output_layer_reference,,,,,,,,,,,,
2864,ScriptTaskSelectionLayer,ScriptTaskSelectionLayer__id__0,id,,,,,,,,,,,,
2865,UserTask,UserTask__id__0,id,,,,,,,,,,,,
2866,UserTask,UserTask__invisible__0,invisible,,,,,,,,,,,,
2867,UserTask,UserTask__name__0,name,,,,,,,,,,,,
2868,UserTask,UserTask__entity_reference__0,entity_reference,,,,,,,,,,,,
2869,SubProcess,SubProcess__id__0,id,,,,,,,,,,,,
2870,SubProcess,SubProcess__invisible__0,invisible,,,,,,,,,,,,
2871,SubProcess,SubProcess__name__0,name,,,,,,,,,,,,
2872,SubProcessFlowElement,SubProcessFlowElement__id__0,id,,,,,,,,,,,,
2873,SubProcessFlowElement,SubProcessFlowElement__flow_element_type__0,flow_element_type,,,,,,,,,,,,
2874,SubProcessFlowElement,SubProcessFlowElement__flow_element_id__0,flow_element_id,,,,,,,,,,,,
2875,ActivityTag,ActivityTag__display_name__0,display_name,,,,,,,,,,,,
2876,ActivityTag,ActivityTag__name__0,name,,,,,,,,,,,,
2877,ScenarioTag,ScenarioTag__display_name__0,display_name,,,,,,,,,,,,
2878,ScenarioTag,ScenarioTag__name__0,name,,,,,,,,,,,,
2879,WorkflowModule,WorkflowModule__module_name__0,module_name,,,,,,,,,,,,
2880,WorkflowModule,WorkflowModule__module_id__0,module_id,,,,,,,,,,,,
2881,WorkflowModuleContent,WorkflowModuleContent__id__0,id,,,,,,,,,,,,
2882,WorkflowModuleContent,WorkflowModuleContent__content_type__0,content_type,,,,,,,,,,,,
2883,WorkflowModuleContent,WorkflowModuleContent__content_id__0,content_id,,,,,,,,,,,,
2884,RequirementType,RequirementType__name__0,name,,,,,,,,,,,,
2885,AllowedTypesItem,AllowedTypesItem__id__0,id,,,,,,,,,,,,
2886,RequirementsSection,RequirementsSection__name__0,name,,,,,,,,,,,,
2887,RequirementsSection,RequirementsSection__section_type__0,section_type,,,,,,,,,,,,
2888,RequirementsSectionImage,RequirementsSectionImage__style__0,style,,,,,,,,,,,,
2889,RequirementsSectionImage,RequirementsSectionImage__uri__0,uri,,,,,,,,,,,,
2890,TitledRequirementsSection,TitledRequirementsSection__title__0,title,,,,,,,,,,,,
2891,TitledRequirementsSectionContent,TitledRequirementsSectionContent__id__0,id,,,,,,,,,,,,
2892,RequirementsSectionLinkWithText,RequirementsSectionLinkWithText__link_text__0,link_text,,,,,,,,,,,,
2893,RequirementsSectionLinkWithText,RequirementsSectionLinkWithText__subsection__0,subsection,,,,,,,,,,,,
2894,Tag,Tag__name__0,name,,,,,,,,,,,,
2895,Tag,Tag__display_name__0,display_name,,,,,,,,,,,,
2896,TagRequirement,TagRequirement__id__0,id,,,,,,,,,,,,
2897,TagGroup,TagGroup__module_name__0,module_name,,,,,,,,,,,,
2898,TagGroup,TagGroup__module_id__0,module_id,,,,,,,,,,,,
2899,TagGroupItem,TagGroupItem__id__0,id,,,,,,,,,,,,
2900,RequirementsModule,RequirementsModule__module_name__0,module_name,,,,,,,,,,,,
2901,RequirementsModule,RequirementsModule__module_id__0,module_id,,,,,,,,,,,,
2902,RequirementsModuleRule,RequirementsModuleRule__id__0,id,,,,,,,,,,,,
2903,ANCRDT_ENTTY_C_1,CTY,CTY,O,7,STRNG_LTN_EXT_255,,,,,,,,,
2904,ANCRDT_ENTTY_C_1,LEI,LEI,O,16,STRNG_PTTRN_LEI,,,,,,,,,
2905,ANCRDT_ENTTY_C_1,STRT,STRT,O,22,STRNG_LTN_EXT_255,,,,,,,,,
2906,ANCRDT_ENTTY_C_1,CNTRY,CNTRY,O,6,ISO3166_DSJNT_S_STGNG,,,,,,,,,
2907,ANCRDT_FNNCL_C_1,ARRRS,ARRRS,O,10,MNTRY_NN_NGTV_2D,,,,,,,,,
2908,ANCRDT_ENTTY_RSK_C_1,PD,PD,O,4,RL_0TO1_6D,,,,,,,,,
2909,ANCRDT_ENTTY_C_1,PSTL_CD,PSTL_CD,O,21,STRNG_LTN_EXT_255,,,,,,,,,
2910,ANCRDT_ENTTY_C_1,LGL_FRM,LGL_FRM,O,17,LGL_FRM_RIAD_ANCRDT,,,,,,,,,
2911,ANCRDT_INSTRMNT_C_1,RCRS,RCRS,O,21,RCRS_ANCRDT_CLLCTN,,,,,,,,,
2912,ANCRDT_INSTRMNT_C_1,PRPS,PRPS,O,20,PRPS_ANCRDT_CLLCTN,,,,,,,,,
2913,ANCRDT_ENTTY_C_1,ENTTY_CD,ENTTY_CD,O,12,STRNG_RSTRCTD_ID_50,,,,,,,,,
2914,ANCRDT_FNNCL_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2915,ANCRDT_INSTRMNT_C_1,FDCRY,FDCRY,O,8,FDCRY_ANCRDT_CLLCTN,,,,,,,,,
2916,ANCRDT_ENTTY_C_1,DT_RFRNC,DT_RFRNC,D,1,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2917,ANCRDT_FNNCL_C_1,DT_PST_D,DT_PST_D,O,11,DT_FLL_YYYY_MM_DD,,,,,,,,,
2918,ANCRDT_ENTTY_C_1,NM_ENTTY,NM_ENTTY,O,19,STRNG_LTN_EXT_255,,,,,,,,,
2919,ANCRDT_FNNCL_C_1,CNTRCT_ID,CNTRCT_ID,D,3,STRNG_RSTRCTD_ID_60,,,,,,,,,
2920,ANCRDT_FNNCL_C_1,DFLT_STTS,DFLT_STTS,O,7,CRDT_QLTY_DFLT_STTS_ANCRDT_CLLCTN,,,,,,,,,
2921,ANCRDT_FNNCL_C_1,NEVS_ARRRS,NEVS,A,111,NEVS_CLLCTN_WTHT_NA,,,,,,,,,
2922,ANCRDT_ENTTY_C_1,TRRTRL_UNT,TRRTRL_UNT,O,23,NUTS3_ANCRDT,,,,,,,,,
2923,ANCRDT_ENTTY_C_1,ENTRPRS_SZ,ENTRPRS_SZ,O,11,SZ_ANCRDT_STGNG,,,,,,,,,
2924,ANCRDT_ENTTY_C_1,ANNL_TRNVR,ANNL_TRNVR,O,4,MNTRY_NN_NGTV_2D,,,,,,,,,
2925,ANCRDT_ACCNTNG_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_QRTR_YYYY_MM_DD,,,,,,,,,
2926,ANCRDT_ENTTY_RSK_C_1,NEVS_PD,NEVS,A,105,NEVS_CLLCTN_WTHT_NA,,,,,,,,,
2927,ANCRDT_FNNCL_C_1,TYP_SCRTSTN,TYP_SCRTSTN,O,12,TYP_TRNSFR_ANCRDT_CLLCTN,,,,,,,,,
2928,ANCRDT_ACCNTNG_C_1,CNTRCT_ID,CNTRCT_ID,D,3,STRNG_RSTRCTD_ID_60,,,,,,,,,
2929,ANCRDT_FNNCL_C_1,INSTRMNT_ID,INSTRMNT_ID,D,4,STRNG_RSTRCTD_ID_60,,,,,,,,,
2930,ANCRDT_INSTRMNT_C_1,RFRNC_RT,RFRNC_RT,O,22,RFRNC_RT_ANCRDT_CLLCTN,,,,,,,,,
2931,ANCRDT_INSTRMNT_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2932,ANCRDT_ENTTY_C_1,NMBR_EMPLYS,NMBR_EMPLYS,O,20,RL_NN_NGTV_2D,,,,,,,,,
2933,ANCRDT_INSTRMNT_C_1,CNTRCT_ID,CNTRCT_ID,D,3,STRNG_RSTRCTD_ID_60,,,,,,,,,
2934,ANCRDT_FNNCL_C_1,ACCRD_INTRST,ACCRD_INTRST,O,14,MNTRY_ALL_2D,,,,,,,,,
2935,ANCRDT_INSTRMNT_C_1,NEVS_RCRS,NEVS,A,117,NEVS_CLLCTN_WTHT_NA,,,,,,,,,
2936,ANCRDT_FNNCL_C_1,DT_DFLT_STTS,DT_DFLT_STTS,O,8,DT_FLL_YYYY_MM_DD,,,,,,,,,
2937,ANCRDT_JNT_LBLTS_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2938,ANCRDT_INSTRMNT_C_1,NEVS_PRPS,NEVS,A,116,NEVS_CLLCTN_WTHT_NA,,,,,,,,,
2939,ANCRDT_ENTTY_C_1,BLNC_SHT_TTL,BLNC_SHT_TTL,O,5,MNTRY_NN_NGTV_2D,,,,,,,,,
2940,ANCRDT_INSTRMNT_C_1,DT_INCPTN,DT_INCPTN,O,9,DT_FLL_YYYY_MM_DD,,,,,,,,,
2941,ANCRDT_ENTTY_RSK_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2942,ANCRDT_FNNCL_C_1,NEVS_DT_PST_D,NEVS,A,108,NEVS_CLLCTN,,,,,,,,,
2943,ANCRDT_ENTTY_C_1,DT_ENTRPRS_SZ,DT_ENTRPRS_SZ,O,8,DT_FLL_YYYYMMDD,,,,,,,,,
2944,ANCRDT_ENTTY_DFLT_C_1,DT_RFRNC,DT_RFRNC,D,2,DT_END_MNTH_YYYY_MM_DD,,,,,,,,,
2945,ANCRDT_ACCNTNG_C_1,FRBRNC_STTS,FRBRNC_STTS,O,16,FRBRNC_STTS_ANCRDT_CLLCTN,,,,,,,,,
2946,ANCRDT_ENTTY_C_1,INSTTTNL_SCTR,INSTTTNL_SCTR,O,15,INSTTTNL_SCTR_ANCRDT_ENTTY_C,,,,,,,,,
2947,ANCRDT_INSTRMNT_C_1,DT_STTLMNT,DT_STTLMNT,O,23,DT_FLL_YYYY_MM_DD,,,,,,,,,
2948,ANCRDT_ENTTY_C_1,ENTTY_RIAD_CD,ENTTY_RIAD_CD,D,2,STRNG_RSTRCTD_ID_50,,,,,,,,,
2949,ANCRDT_FNNCL_C_1,TRNSFRRD_AMNT,TRNSFRRD_AMNT,O,9,MNTRY_NN_NGTV_2D,,,,,,,,,
2950,ANCRDT_JNT_LBLTS_C_1,CNTRCT_ID,CNTRCT_ID,D,4,STRNG_RSTRCTD_ID_60,,,,,,,,,
2951,ANCRDT_INSTRMNT_C_1,NEVS_FDCRY,NEVS,A,109,NEVS_CLLCTN_WTHT_NA,,,,,,,,,
2952,ANCRDT_ACCNTNG_C_1,INSTRMNT_ID,INSTRMNT_ID,D,4,STRNG_RSTRCTD_ID_60,,,,,,,,,
2953,ANCRDT_ACCNTNG_C_1,RCGNTN_STTS,RCGNTN_STTS,O,6,RCGNTN_STTS_ANCRDT_CLLCTN,,,,,,,,,
2954,ANCRDT_ACCNTNG_C_1,CRRYNG_AMNT,CRRYNG_AMNT,O,20,MNTRY_ALL_2D,,,,,,,,,
2955,ANCRDT_FNNCL_C_1,ANNLSD_AGRD_RT,ANNLSD_AGRD_RT,O,5,RL_ALL_6D,,,,,,,,,
2956,ANCRDT_ACCNTNG_C_1,SRC_ENCMBRNC,SRC_ENCMBRNC,O,11,SRC_ENCMBRNC_ANCRDT_CLLCTN,,,,,,,,,
