CELL_ID,IS_SHADED,TABLE_CELL_COMBINATION_ID,TABLE_ID,SYSTEM_DATA_CODE,NAME
3170775_REF,,430233_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170775_REF
3170776_REF,,430215_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170776_REF
3170777_REF,,430394_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170777_REF
3170778_REF,,430376_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170778_REF
3170779_REF,,430425_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170779_REF
3170780_REF,,430201_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170780_REF
3170781_REF,,430237_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170781_REF
3170782_REF,,430219_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170782_REF
3170783_REF,,430398_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170783_REF
3170784_REF,,430380_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170784_REF
3170785_REF,,430300_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170785_REF
3170786_REF,,430421_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170786_REF
3170787_REF,,430707_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170787_REF
3170788_REF,,430571_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170788_REF
3170789_REF,,430587_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170789_REF
3170790_REF,,430579_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170790_REF
3170791_REF,,430699_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170791_REF
3170792_REF,,430691_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170792_REF
3170793_REF,,430715_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170793_REF
3170794_REF,,430575_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170794_REF
3170795_REF,,430591_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170795_REF
3170796_REF,,430583_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170796_REF
3170797_REF,,430703_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170797_REF
3170798_REF,,430695_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170798_REF
3170799_REF,,430637_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170799_REF
3170800_REF,,430711_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170800_REF
3170801_REF,,429417_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170801_REF
3170802_REF,,429227_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170802_REF
3170803_REF,,430329_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170803_REF
3170804_REF,,430368_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170804_REF
3170805_REF,,430284_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170805_REF
3170806_REF,,430295_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170806_REF
3170807_REF,,430660_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170807_REF
3170808_REF,,430683_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170808_REF
3170809_REF,,430621_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170809_REF
3170810_REF,,430632_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170810_REF
3170811_REF,,429197_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170811_REF
3170812_REF,,429904_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170812_REF
3170813_REF,,429722_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170813_REF
3170814_REF,,429745_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170814_REF
3170815_REF,,429731_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170815_REF
3170816_REF,,429886_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170816_REF
3170817_REF,,429868_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170817_REF
3170818_REF,,431114_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170818_REF
3170819_REF,,431054_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170819_REF
3170820_REF,,429749_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170820_REF
3170821_REF,,431083_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170821_REF
3170822_REF,,429890_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170822_REF
3170823_REF,,429872_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170823_REF
3170824_REF,,429844_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170824_REF
3170825_REF,,429864_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170825_REF
3170826_REF,,429781_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170826_REF
3170827_REF,,429772_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170827_REF
3170828_REF,,429777_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170828_REF
3170829_REF,,429908_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170829_REF
3170830_REF,,430418_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170830_REF
3170831_REF,,430198_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170831_REF
3170832_REF,,430234_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170832_REF
3170833_REF,,430216_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170833_REF
3170834_REF,,430395_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170834_REF
3170835_REF,,430377_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170835_REF
3170836_REF,,430426_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170836_REF
3170837_REF,,430202_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170837_REF
3170838_REF,,430238_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170838_REF
3170839_REF,,430220_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170839_REF
3170840_REF,,430399_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170840_REF
3170841_REF,,430381_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170841_REF
3170842_REF,,430301_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170842_REF
3170843_REF,,430422_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170843_REF
3170844_REF,,430708_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170844_REF
3170845_REF,,430572_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170845_REF
3170846_REF,,430588_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170846_REF
3170847_REF,,430580_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170847_REF
3170848_REF,,430700_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170848_REF
3170849_REF,,430692_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170849_REF
3170850_REF,,430716_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170850_REF
3170851_REF,,430576_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170851_REF
3170852_REF,,430592_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170852_REF
3170853_REF,,430584_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170853_REF
3170854_REF,,430704_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170854_REF
3170855_REF,,430696_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170855_REF
3170856_REF,,430638_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170856_REF
3170857_REF,,430712_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170857_REF
3170858_REF,,429418_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170858_REF
3170859_REF,,429228_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170859_REF
3170860_REF,,430330_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170860_REF
3170861_REF,,430369_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170861_REF
3170862_REF,,430285_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170862_REF
3170863_REF,,430296_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170863_REF
3170864_REF,,430661_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170864_REF
3170865_REF,,430684_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170865_REF
3170866_REF,,430622_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170866_REF
3170867_REF,,430633_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170867_REF
3170868_REF,,429199_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170868_REF
3170869_REF,,429905_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170869_REF
3170870_REF,,429723_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170870_REF
3170871_REF,,429746_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170871_REF
3170872_REF,,429732_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170872_REF
3170873_REF,,429887_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170873_REF
3170874_REF,,429869_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170874_REF
3170875_REF,,431117_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170875_REF
3170876_REF,,431056_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170876_REF
3170877_REF,,429750_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170877_REF
3170878_REF,,431085_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170878_REF
3170879_REF,,429891_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170879_REF
3170880_REF,,429873_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170880_REF
3170881_REF,,429846_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170881_REF
3170882_REF,,429865_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170882_REF
3170883_REF,,429783_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170883_REF
3170884_REF,,429774_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170884_REF
3170885_REF,,429778_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170885_REF
3170886_REF,,429909_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170886_REF
3170887_REF,,430419_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170887_REF
3170888_REF,,430199_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170888_REF
3170889_REF,,430235_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170889_REF
3170890_REF,,430217_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170890_REF
3170891_REF,,430396_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170891_REF
3170892_REF,,430378_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170892_REF
3170893_REF,,430427_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170893_REF
3170894_REF,,430203_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170894_REF
3170895_REF,,430239_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170895_REF
3170896_REF,,430221_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170896_REF
3170897_REF,,430400_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170897_REF
3170898_REF,,430382_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170898_REF
3170899_REF,,430302_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170899_REF
3170900_REF,,430423_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170900_REF
3170901_REF,,430709_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170901_REF
3170902_REF,,430573_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170902_REF
3170903_REF,,430589_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170903_REF
3170904_REF,,430581_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170904_REF
3170905_REF,,430701_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170905_REF
3170906_REF,,430693_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170906_REF
3170907_REF,,430717_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170907_REF
3170908_REF,,430577_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170908_REF
3170909_REF,,430593_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170909_REF
3170910_REF,,430585_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170910_REF
3170911_REF,,430705_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170911_REF
3170912_REF,,430697_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170912_REF
3170913_REF,,430639_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170913_REF
3170914_REF,,430713_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170914_REF
3170915_REF,,429419_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170915_REF
3170916_REF,,429229_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170916_REF
3170917_REF,,430332_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170917_REF
3170918_REF,,430371_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170918_REF
3170919_REF,,430287_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170919_REF
3170920_REF,,430298_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170920_REF
3170921_REF,,430663_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170921_REF
3170922_REF,,430686_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170922_REF
3170923_REF,,430624_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170923_REF
3170924_REF,,430635_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170924_REF
3170925_REF,,429200_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170925_REF
3170926_REF,,429906_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170926_REF
3170927_REF,,429724_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170927_REF
3170928_REF,,429747_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170928_REF
3170929_REF,,429733_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170929_REF
3170930_REF,,429888_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170930_REF
3170931_REF,,429870_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170931_REF
3170932_REF,,431118_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170932_REF
3170933_REF,,431057_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170933_REF
3170934_REF,,429751_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170934_REF
3170935_REF,,431086_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170935_REF
3170936_REF,,429892_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170936_REF
3170937_REF,,429874_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170937_REF
3170938_REF,,429847_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170938_REF
3170939_REF,,429866_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170939_REF
3170940_REF,,429784_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170940_REF
3170941_REF,,429775_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170941_REF
3170942_REF,,429779_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170942_REF
3170943_REF,,429910_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170943_REF
3170944_REF,,430420_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170944_REF
3170945_REF,,430200_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170945_REF
3170946_REF,,430236_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170946_REF
3170947_REF,,430218_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170947_REF
3170948_REF,,430397_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170948_REF
3170949_REF,,430379_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170949_REF
3170950_REF,,430428_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170950_REF
3170951_REF,,430204_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170951_REF
3170952_REF,,430240_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170952_REF
3170953_REF,,430222_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170953_REF
3170954_REF,,430401_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170954_REF
3170955_REF,,430383_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170955_REF
3170956_REF,,430303_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170956_REF
3170957_REF,,430424_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170957_REF
3170958_REF,,430710_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170958_REF
3170959_REF,,430574_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170959_REF
3170960_REF,,430590_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170960_REF
3170961_REF,,430582_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170961_REF
3170962_REF,,430702_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170962_REF
3170963_REF,,430694_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170963_REF
3170964_REF,,430718_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170964_REF
3170965_REF,,430578_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170965_REF
3170966_REF,,430594_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170966_REF
3170967_REF,,430586_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170967_REF
3170968_REF,,430706_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170968_REF
3170969_REF,,430698_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170969_REF
3170970_REF,,430640_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170970_REF
3170971_REF,,430714_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170971_REF
3170972_REF,,429420_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170972_REF
3170973_REF,,429230_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170973_REF
3170974_REF,,430333_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170974_REF
3170975_REF,,430372_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170975_REF
3170976_REF,,430288_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170976_REF
3170977_REF,,430299_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170977_REF
3170978_REF,,430664_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170978_REF
3170979_REF,,430687_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170979_REF
3170980_REF,,430625_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170980_REF
3170981_REF,,430636_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170981_REF
3170982_REF,,429189_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170982_REF
3170983_REF,,429897_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170983_REF
3170984_REF,,429718_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170984_REF
3170985_REF,,429738_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170985_REF
3170986_REF,,429727_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170986_REF
3170987_REF,,429879_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170987_REF
3170988_REF,,429856_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170988_REF
3170989_REF,,431106_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170989_REF
3170990_REF,,431046_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170990_REF
3170991_REF,,429740_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170991_REF
3170992_REF,,431075_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170992_REF
3170993_REF,,429881_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170993_REF
3170994_REF,,429858_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170994_REF
3170995_REF,,429828_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170995_REF
3170996_REF,,429854_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170996_REF
3170997_REF,,429764_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170997_REF
3170998_REF,,429762_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170998_REF
3170999_REF,,429765_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3170999_REF
3171000_REF,,429899_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171000_REF
3171001_REF,,430408_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171001_REF
3171002_REF,,430191_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171002_REF
3171003_REF,,430227_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171003_REF
3171004_REF,,430209_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171004_REF
3171005_REF,,430388_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171005_REF
3171006_REF,,430357_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171006_REF
3171007_REF,,430412_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171007_REF
3171008_REF,,430193_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171008_REF
3171009_REF,,430229_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171009_REF
3171010_REF,,430211_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171010_REF
3171011_REF,,430390_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171011_REF
3171012_REF,,430359_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171012_REF
3171013_REF,,430273_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171013_REF
3171014_REF,,430410_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171014_REF
3171015_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171015_REF
3171016_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171016_REF
3171017_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171017_REF
3171018_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171018_REF
3171019_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171019_REF
3171020_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171020_REF
3171021_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171021_REF
3171022_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171022_REF
3171023_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171023_REF
3171024_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171024_REF
3171025_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171025_REF
3171026_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171026_REF
3171027_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171027_REF
3171028_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171028_REF
3171029_REF,,429414_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171029_REF
3171030_REF,,429224_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171030_REF
3171031_REF,,430322_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171031_REF
3171032_REF,,430355_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171032_REF
3171033_REF,,430271_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171033_REF
3171034_REF,,430274_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171034_REF
3171035_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171035_REF
3171036_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171036_REF
3171037_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171037_REF
3171038_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171038_REF
3171039_REF,,429187_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171039_REF
3171040_REF,,430320_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171040_REF
3171041_REF,,430351_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171041_REF
3171042_REF,,430266_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171042_REF
3171043_REF,,430267_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171043_REF
3171044_REF,,430655_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171044_REF
3171045_REF,,430678_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171045_REF
3171046_REF,,430615_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171046_REF
3171047_REF,,430616_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171047_REF
3171048_REF,,429191_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171048_REF
3171049_REF,,429901_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171049_REF
3171050_REF,,429720_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171050_REF
3171051_REF,,429742_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171051_REF
3171052_REF,,429729_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171052_REF
3171053_REF,,429883_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171053_REF
3171054_REF,,429861_REF,FINREP_REF_F_18_00_a_REF_FINREP 2_9,,3171054_REF
