ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
6055,CRRNCY_TRY,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6056,CRRNCY_XAU,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6057,CRRNCY_BHD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6058,CRRNCY_VND,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6059,CRRNCY_LAK,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6060,CRRNCY_BSD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6061,CRRNCY_CUC,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6062,CRRNCY_BRL,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6063,CRRNCY_WST,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6064,CRRNCY_SHP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6065,CRRNCY_INR,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6066,CRRNCY_TOP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6067,CRRNCY_LYD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
